customer_id,revenue_usd,dropped_calls,unanswered_calls,threeway_calls,outbound_calls,inbound_calls,forwarded_calls,months_in_service,age,has_children,residence_area,customer_churned
1088624,48.03,3,8,1,1,0,0,12,54,1,Rural,0
1088631,66.57,9,79,1,18,12,0,8,0,0,Rural,0
1088641,94.295,6,47,0,47,26,0,10,0,0,Urban,0
1088644,49.245,1,3,0,2,0,0,10,50,1,Rural,0
1088647,113.965,4,12,1,54,12,0,8,27,0,Rural,0
1088661,53.85,9,55,4,17,9,0,12,0,0,Rural,0
1088675,81.975,12,88,0,189,39,0,8,0,0,Rural,0
1088680,39.295,3,8,0,9,3,0,10,0,0,Rural,0
1088684,70.42,7,116,0,29,9,0,12,29,0,Rural,0
1088691,12.66,2,7,0,11,10,0,12,36,0,Urban,0
1088692,36.015,2,8,0,7,4,0,8,0,0,Rural,0
1088699,34.47,0,9,0,24,20,0,12,63,0,Town,0
1088702,50.26,6,63,0,21,2,0,8,31,0,Urban,0
1088708,51.525,4,41,0,2,1,0,10,45,0,Rural,0
1088721,80.585,2,40,0,98,55,0,10,38,1,Rural,0
1088724,23.385,3,14,0,5,0,0,10,0,0,Rural,0
1088732,78.09,5,92,0,70,39,0,12,0,0,Urban,0
1088741,36.96,3,85,1,12,0,0,10,0,0,Rural,0
1088742,29.545,0,12,0,2,0,0,10,65,0,Rural,0
1088750,39.635,4,35,0,0,2,0,12,45,0,Rural,0
1088755,63.79,9,95,2,34,3,0,10,0,0,Rural,0
1088763,119.92,1,53,2,14,10,0,8,0,0,Rural,0
1088785,13.79,1,6,0,7,8,0,11,0,0,Town,0
1088787,34.47,4,0,0,33,9,0,11,43,0,Rural,0
1088793,30.545,1,8,0,1,0,0,11,43,1,Town,0
1088797,23.875,1,3,0,1,0,0,7,56,0,Rural,0
1088809,42.045,1,33,0,2,0,0,11,29,0,Urban,0
1088818,61.185,0,0,0,0,0,0,9,0,0,Urban,0
1088820,37.52,3,16,0,30,9,0,9,0,0,Rural,0
1088829,154.728,18,93,1,162,47,0,7,0,0,Rural,0
1088830,88.79,0,8,0,9,3,0,7,0,0,Rural,0
1088836,154.7325,22,76,3,182,180,0,7,52,0,Rural,0
1088837,64.385,3,10,0,17,1,0,11,36,0,Rural,0
1088840,66.88,10,103,0,80,13,0,7,41,0,Rural,0
1088849,68.18,3,180,0,118,24,0,11,0,0,Urban,0
1088850,29.7,0,0,0,2,0,0,7,29,1,Rural,0
1088862,50.46,0,14,0,3,0,0,11,61,0,Town,0
1088863,39.34,1,5,0,7,2,0,9,23,0,Rural,0
1088866,118.895,5,37,0,56,28,0,9,36,0,Urban,0
1088870,54.795,3,16,0,13,2,0,9,0,0,Urban,0
1088873,51.925,1,31,0,15,2,0,7,20,0,Urban,0
1088877,35.75,0,0,0,0,0,0,7,40,0,Town,0
1088878,65.27,7,83,0,110,18,0,7,0,0,Rural,0
1088881,16.45,10,33,0,14,3,0,7,23,0,Rural,0
1088890,117.71,17,86,0,2,1,0,11,47,0,Rural,0
1088894,59.095,8,48,0,26,8,0,9,41,0,Rural,0
1088896,50.22,2,7,0,10,0,0,7,27,1,Urban,0
1088901,66.695,3,121,3,25,3,0,11,56,0,Rural,0
1088906,52.515,4,84,0,2,1,0,11,0,0,Rural,0
1088909,49.485,1,1,0,8,6,0,11,40,0,Town,0
1088911,86.925,1,3,0,9,13,0,7,27,0,Rural,0
1088914,128.01,7,67,0,21,0,0,7,0,0,Urban,0
1088917,359.838,22,181,2,238,170,0,9,38,0,Rural,0
1088919,33.73,0,0,0,0,0,0,11,25,1,Rural,0
1088922,85.66,3,66,2,16,4,0,7,0,0,Rural,0
1088927,34.71,0,4,0,7,1,0,11,25,0,Rural,0
1088929,109.815,4,32,1,68,17,0,7,25,0,Rural,0
1088931,12.955,0,6,0,4,2,0,7,41,0,Urban,0
1088932,45.2,3,80,0,11,0,0,11,0,0,Rural,0
1088934,62.55,5,35,5,30,6,0,9,0,0,Rural,0
1088949,49.62,8,28,0,9,0,0,7,0,0,Rural,0
1088960,160.5555,24,39,0,36,5,0,11,34,0,Urban,0
1088961,50.46,3,16,1,12,8,0,7,38,1,Urban,0
1088969,60.67,1,6,0,17,12,0,9,27,0,Urban,0
1088972,89.07,3,51,0,22,6,0,7,38,1,Rural,0
1088978,11.62,2,25,0,16,8,0,9,41,1,Urban,0
1088984,74.845,7,149,0,27,13,0,11,0,0,Rural,0
1089000,72.28,2,20,0,4,0,0,7,32,1,Rural,0
1089001,53.85,7,150,4,58,50,0,7,0,0,Rural,0
1089008,49.73,5,13,2,18,1,0,9,43,0,Rural,0
1089009,62.675,3,32,0,10,0,0,11,54,1,Urban,0
1089012,56.34,2,14,0,5,0,0,9,47,0,Rural,0
1089013,34.21,0,25,0,24,25,0,11,34,1,Town,0
1089017,85.52,8,33,0,38,10,0,9,36,1,Rural,0
1089018,59.095,3,29,0,4,0,0,9,36,0,Town,0
1089023,134.715,5,155,0,47,4,0,7,43,1,Town,0
1089024,36.93,4,44,1,62,16,0,9,25,0,Rural,0
1089034,49.245,1,1,1,5,0,0,11,43,0,Rural,0
1089035,54.045,3,23,0,6,6,0,11,36,1,Urban,0
1089037,41.16,19,68,0,6,0,0,7,0,0,Rural,0
1089044,34.625,0,12,0,1,0,0,7,54,1,Urban,0
1089045,44.465,12,44,1,30,7,0,7,0,0,Rural,0
1089063,121.165,68,87,6,106,16,0,7,25,0,Urban,0
1089064,87.76,6,36,0,99,34,0,7,32,0,Rural,0
1089065,141.52,29,55,8,49,46,0,7,0,0,Rural,0
1089071,38.41,4,24,0,19,14,0,9,23,0,Rural,0
1089077,93.335,6,60,0,28,11,0,9,0,0,Rural,0
1089084,11.385,0,2,0,0,0,0,7,50,0,Urban,0
1089089,62.735,0,7,0,7,0,0,7,72,0,Urban,0
1089095,34.89,1,1,0,4,0,0,9,52,1,Urban,0
1089103,71.005,5,36,0,53,3,0,11,0,0,Rural,0
1089107,50.215,8,108,2,151,27,0,11,0,0,Urban,0
1089115,38.895,4,29,0,48,9,0,9,31,0,Town,0
1089117,56.745,1,2,0,2,0,0,7,0,0,Urban,0
1089119,34.47,2,9,1,19,1,0,9,0,0,Rural,0
1089125,9.94,0,0,0,0,0,0,11,29,0,Town,0
1089128,132.815,5,13,0,55,37,0,11,36,0,Town,0
1089129,62.385,6,62,0,52,30,0,7,0,0,Rural,0
1089138,47.64,15,59,1,7,4,0,7,34,1,Rural,0
1089139,35.64,5,36,0,53,31,0,7,52,0,Rural,0
1089147,71.945,17,84,1,101,45,0,11,49,0,Urban,0
1089153,13.79,0,4,0,1,0,0,11,49,1,Rural,0
1089156,54.305,10,22,0,45,9,0,11,0,0,Rural,0
1089170,57.41,7,29,1,15,1,0,9,0,0,Urban,0
1089175,49.485,6,25,0,21,4,0,11,0,0,Rural,0
1089182,85.12,9,50,1,49,3,0,11,0,0,Rural,0
1089185,89.19,3,65,0,8,0,0,9,36,0,Rural,0
1089189,48.095,1,14,0,5,0,0,9,0,0,Rural,0
1089190,94.865,12,46,0,55,2,0,9,54,0,Rural,0
1089191,55.555,18,46,0,1,0,0,7,49,1,Rural,0
1089192,28.47,1,28,0,17,8,0,7,0,0,Rural,0
1089193,44.325,1,43,2,14,3,0,7,0,0,Rural,0
1089195,66.2,8,229,1,173,149,0,7,20,0,Rural,0
1089196,89.285,1,23,0,14,3,0,9,0,0,Rural,0
1089202,35.615,3,7,0,0,0,0,7,63,0,Urban,0
1089215,9.85,0,7,0,4,4,0,9,32,0,Town,0
1089216,39.825,1,39,0,16,13,0,11,0,0,Rural,0
1089218,45.6,9,23,0,29,3,0,7,0,0,Rural,0
1089220,38.41,1,0,0,1,0,0,9,45,1,Urban,0
1089224,107.36,8,163,1,60,14,0,11,0,1,Rural,0
1089232,131.32,5,41,1,140,27,0,11,27,0,Rural,0
1089236,29.545,0,0,0,0,0,0,7,0,0,Rural,0
1089237,42.99,3,29,0,13,0,0,7,0,0,Rural,0
1089240,37.645,2,8,1,8,0,0,7,0,0,Town,0
1089252,105.945,11,42,0,93,21,0,9,49,0,Town,0
1089256,48.585,3,61,0,52,41,0,7,0,0,Town,0
1089265,40.61,0,0,0,0,0,0,9,36,0,Urban,0
1089271,88.8,0,6,0,26,14,0,11,0,0,Rural,0
1089277,63.955,16,73,0,10,5,0,7,0,0,Rural,0
1089280,49.965,11,102,0,45,24,0,9,0,0,Urban,0
1089282,103.79,6,129,0,39,6,0,11,0,0,Rural,0
1089284,8.975,0,1,0,2,0,0,11,0,0,Rural,0
1089286,56.105,10,150,3,61,34,0,11,45,1,Town,0
1089288,33.8,1,15,0,0,0,0,9,58,1,Rural,0
1089290,126.21,6,40,3,101,5,0,7,0,0,Urban,0
1089293,63.865,5,29,1,34,17,0,9,20,0,Urban,0
1089298,78.595,3,16,0,37,22,0,11,0,0,Urban,0
1089304,45.49,3,22,0,10,7,0,11,47,0,Rural,0
1089312,22.075,0,0,0,0,0,0,9,0,0,Urban,0
1089316,35.395,1,1,0,1,0,0,7,36,1,Rural,0
1089318,87.515,6,37,0,67,25,0,7,0,0,Rural,0
1089327,88.805,4,95,0,86,8,0,7,38,0,Urban,0
1089336,69.04,16,18,0,33,3,0,9,0,1,Rural,0
1089345,159.7725,18,123,0,61,84,0,7,31,1,Rural,0
1089348,68.055,2,35,0,88,12,0,11,0,0,Rural,0
1089352,10.17,5,8,0,4,4,0,7,38,0,Urban,0
1089359,53.97,2,26,2,27,2,0,9,0,0,Rural,0
1089369,57.495,3,7,0,30,20,0,7,0,0,Urban,0
1089390,35.78,3,14,3,7,1,0,11,0,0,Rural,0
1089393,53.015,3,27,0,64,36,0,7,45,1,Rural,0
1089413,89.37,1,3,0,2,1,0,7,29,0,Town,0
1089415,85.56,12,85,6,34,16,0,9,0,0,Urban,0
1089417,126.675,16,84,1,64,13,0,9,27,0,Town,0
1089422,59.095,3,15,0,15,8,0,9,31,1,Rural,0
1089432,56.35,5,29,0,11,0,0,9,0,0,Rural,0
1089433,52.665,0,3,0,5,3,0,11,29,0,Urban,0
1089436,93.385,2,26,0,36,4,0,7,0,0,Rural,0
1089448,106.52,9,138,0,108,51,0,7,0,0,Urban,0
1089454,58.82,3,7,0,8,1,0,9,45,0,Town,0
1089462,45.505,1,37,0,8,8,0,9,50,1,Town,0
1089463,23.215,11,30,0,102,12,0,9,27,0,Rural,0
1089465,72.26,10,40,0,108,20,0,9,0,0,Rural,0
1089466,71.5,8,48,0,25,0,0,7,0,0,Rural,0
1089468,120.54,7,137,0,105,56,0,7,23,0,Urban,0
1089477,60.67,6,26,2,37,11,0,9,29,0,Urban,0
1089480,37.185,3,8,0,25,4,0,9,25,0,Urban,0
1089482,46.41,1,45,0,4,1,0,11,0,0,Rural,0
1089484,49.485,6,22,0,9,1,0,11,52,1,Rural,0
1089492,4.925,0,0,0,0,0,0,9,0,0,Urban,0
1089494,34.71,1,3,0,5,0,0,7,40,0,Urban,0
1089496,54.4,4,40,0,1,0,0,9,23,0,Urban,0
1089497,50.25,2,11,0,5,0,0,11,0,0,Rural,0
1089504,51.615,11,60,2,32,4,0,7,52,0,Rural,0
1089514,34.955,2,9,0,0,0,0,9,29,1,Rural,0
1089515,71.17,5,25,0,18,2,0,7,45,0,Rural,0
1089520,61.475,3,45,0,59,24,0,9,32,0,Rural,0
1089522,69.335,10,18,0,20,8,0,9,34,0,Rural,0
1089524,86.815,21,44,0,90,25,0,11,54,0,Rural,0
1089529,59.075,3,18,0,19,1,0,9,0,0,Rural,0
1089531,282.105,21,200,2,84,93,0,9,20,0,Urban,0
1089542,37.705,5,23,0,49,1,0,7,20,0,Urban,0
1089544,105.905,12,56,0,24,7,0,7,0,0,Rural,0
1089545,49.91,6,16,0,85,26,0,9,0,0,Rural,0
1089548,52.995,3,51,2,31,10,0,11,47,1,Rural,0
1089555,63.57,9,15,0,56,22,0,11,40,0,Rural,0
1089556,12.265,1,14,0,12,12,0,9,25,0,Rural,0
1089558,112.405,8,94,0,58,12,0,7,0,0,Rural,0
1089577,39.205,2,6,0,0,0,0,9,0,0,Town,0
1089582,88.785,12,220,0,43,0,0,9,0,0,Rural,0
1089584,106.8,5,32,1,22,1,0,9,0,0,Town,0
1089590,51.475,3,44,0,16,1,0,7,29,0,Rural,0
1089602,53.425,3,11,0,25,4,0,7,41,1,Urban,0
1089605,16.51,3,11,0,19,17,0,7,0,0,Rural,0
1089608,11.25,4,24,0,9,1,0,7,0,0,Rural,0
1089615,34.955,1,5,0,2,0,0,11,0,0,Urban,0
1089619,36.39,2,28,0,22,4,0,9,20,0,Rural,0
1089620,115.03,22,88,0,58,2,0,11,20,0,Rural,0
1089625,38.585,3,33,0,60,38,0,11,38,0,Urban,0
1089626,29.68,1,74,0,26,0,0,9,0,0,Urban,0
1089628,90.94,3,10,0,32,8,0,11,36,0,Rural,0
1089634,29.545,0,6,0,0,0,0,9,49,0,Urban,0
1089643,66.435,1,33,0,12,0,0,11,40,1,Rural,0
1089644,89.85,1,37,0,76,11,0,9,0,0,Rural,0
1089651,61.005,11,68,0,36,8,0,7,31,1,Urban,0
1089653,49.245,3,12,6,26,0,0,9,43,0,Rural,0
1089654,82.65,5,64,0,20,19,0,7,0,0,Rural,0
1089657,36.335,3,65,0,12,2,0,7,23,0,Rural,0
1089667,90,17,72,1,66,23,0,11,0,0,Rural,0
1089670,45.635,1,11,0,5,0,0,9,27,1,Urban,0
1089680,53.185,1,32,0,62,18,0,9,47,1,Rural,0
1089683,68.525,7,49,1,31,10,0,7,0,0,Rural,0
1089686,270.4815,37,138,5,122,82,0,9,41,0,Urban,0
1089690,102.155,46,87,1,51,14,0,7,0,0,Rural,0
1089691,35.2,4,16,0,28,16,0,11,34,1,Urban,0
1089705,84.94,3,9,0,9,1,0,9,0,1,Rural,0
1089709,36.485,2,13,0,15,1,0,7,22,0,Rural,0
1089714,34.47,3,17,0,7,1,0,9,32,1,Rural,0
1089718,54.905,4,46,1,15,2,0,9,47,0,Rural,0
1089730,34.955,3,15,1,3,0,0,7,65,0,Urban,0
1089732,54.905,3,67,1,19,13,0,11,0,0,Town,0
1089733,29.64,1,2,1,6,0,0,7,0,0,Rural,0
1089736,60.85,13,66,6,68,53,0,7,0,0,Rural,0
1089737,55.545,5,59,0,36,14,0,7,0,0,Rural,0
1089738,50.825,3,0,0,33,17,0,9,0,0,Rural,0
1089740,35.715,3,44,0,14,0,0,7,0,0,Urban,0
1089744,49.245,4,12,0,3,5,0,9,49,0,Town,0
1089749,55.445,2,38,0,22,10,0,9,45,0,Urban,0
1089753,45.715,4,30,0,2,0,0,9,29,1,Rural,0
1089757,39.76,5,57,0,59,7,0,7,34,0,Rural,0
1089759,59.57,16,41,3,62,22,0,7,0,0,Rural,0
1089764,59.6,1,6,0,6,16,0,11,50,0,Rural,0
1089767,49.245,1,14,0,5,0,0,7,45,0,Rural,0
1089779,59.765,4,40,1,63,48,0,11,27,0,Urban,0
1089780,42.185,2,7,0,9,0,0,11,0,0,Rural,0
1089781,57.455,5,32,0,55,2,0,7,45,1,Town,0
1089784,115.82,4,35,0,7,0,0,9,32,0,Rural,0
1089788,33.68,3,31,0,24,13,0,9,0,0,Rural,0
1089799,38.26,5,44,0,19,5,0,11,27,0,Rural,0
1089800,47.575,2,143,0,13,12,0,7,38,1,Rural,0
1089802,89.125,7,25,0,31,3,0,7,38,0,Urban,0
1089814,53.185,13,29,0,11,4,0,9,27,0,Rural,0
1089815,89.26,7,24,0,57,7,0,7,23,0,Urban,0
1089817,30.52,3,11,0,13,2,0,11,0,0,Rural,0
1089819,49.245,3,53,0,38,9,0,9,0,0,Town,0
1089821,55.475,2,38,0,18,27,0,9,0,0,Town,0
1089829,33.485,3,3,0,5,1,0,7,79,0,Rural,0
1089832,66.835,1,61,0,75,10,0,9,0,0,Rural,0
1089838,47.705,3,2,0,1,0,0,7,38,0,Urban,0
1089846,39.94,5,12,0,14,5,0,9,0,0,Urban,0
1089847,62.53,3,87,0,5,0,0,11,0,0,Rural,0
1089849,86.545,5,14,1,33,11,0,11,0,0,Rural,0
1089850,136.87,31,114,3,65,33,0,9,45,0,Rural,0
1089851,78.31,1,42,0,3,1,0,7,45,1,Rural,0
1089855,57.29,0,9,0,18,4,0,9,0,0,Rural,0
1089862,65.285,7,53,0,31,11,0,11,49,1,Rural,0
1089865,71.005,7,2,0,62,15,0,7,36,0,Rural,0
1089867,35.355,2,29,0,1,0,0,11,0,0,Rural,0
1089870,49.245,1,4,1,1,0,0,7,56,0,Town,0
1089874,49.245,1,19,0,12,14,0,11,38,0,Urban,0
1089876,53.375,5,73,0,44,6,0,11,0,0,Town,0
1089878,112.365,12,187,1,38,27,0,11,0,0,Rural,0
1089881,75.69,8,15,0,48,16,0,9,43,0,Rural,0
1089888,57.46,3,14,0,2,3,0,9,0,0,Rural,0
1089896,98.045,14,122,0,29,21,0,9,0,0,Rural,0
1089902,77.49,14,35,1,97,10,0,7,0,0,Rural,0
1089916,60.08,1,1,0,9,0,0,7,38,0,Rural,0
1089923,88.225,33,139,3,238,110,0,11,0,0,Rural,0
1089929,53.265,2,43,0,26,9,0,9,0,0,Rural,0
1089932,36.12,0,18,0,5,0,0,9,54,1,Rural,0
1089935,69.43,7,7,0,17,21,0,7,45,0,Rural,0
1089936,29.795,1,6,0,14,0,0,9,45,0,Urban,0
1089939,40.07,8,19,0,6,0,0,7,0,0,Rural,0
1089943,29.545,2,18,3,46,7,0,11,50,1,Urban,0
1089944,29.545,1,7,0,3,0,0,7,0,0,Rural,0
1089948,54.89,3,13,1,8,2,0,9,0,0,Urban,0
1089952,11.775,0,7,0,6,4,0,7,40,1,Rural,0
1089954,49.95,4,27,0,53,51,0,9,36,0,Rural,0
1089967,50.22,3,6,0,2,0,0,9,38,0,Urban,0
1089969,40.51,1,35,0,19,4,0,9,23,1,Rural,0
1089972,49.245,3,5,1,0,0,0,9,49,0,Urban,0
1089980,82.775,41,250,14,17,2,0,9,47,1,Rural,0
1089981,69.425,1,2,0,0,1,0,11,0,0,Urban,0
1089982,142.03,9,110,0,87,1,0,7,0,0,Rural,0
1089987,89.585,25,108,0,107,43,0,7,31,1,Town,0
1089989,98.52,18,52,3,113,53,0,11,0,0,Rural,0
1089992,28.83,2,5,0,3,0,0,7,32,0,Urban,0
1090000,13.99,1,13,0,12,14,0,7,41,0,Rural,0
1090009,69.72,7,115,0,49,30,0,11,0,0,Rural,0
1090010,87.485,7,29,0,25,6,0,7,27,0,Rural,0
1090014,53.67,2,8,0,21,1,0,7,0,0,Urban,0
1090015,135.53,15,189,1,27,14,0,11,0,0,Town,0
1090020,34.71,0,7,0,2,0,0,9,47,0,Urban,0
1090021,87.555,13,127,1,79,40,0,7,36,0,Rural,0
1090038,139.82,5,20,0,102,31,0,7,0,0,Urban,0
1090043,108.64,3,65,0,15,9,0,9,0,0,Rural,0
1090056,50.545,5,165,0,13,3,0,9,27,0,Rural,0
1090057,66.305,12,3,0,25,21,0,7,0,0,Urban,0
1090060,104.755,3,53,0,23,4,0,9,0,0,Rural,0
1090062,54.06,4,12,0,26,8,0,11,0,0,Town,0
1090067,59.095,3,18,0,9,4,0,11,0,0,Rural,0
1090069,88.21,7,26,1,23,3,0,7,32,0,Rural,0
1090070,87.875,5,12,0,24,12,0,9,27,0,Town,0
1090071,86.325,11,32,2,8,0,0,11,0,0,Town,0
1090074,37.425,1,9,0,6,0,0,9,52,0,Rural,0
1090076,50.85,2,34,0,2,0,0,7,31,0,Rural,0
1090077,41.87,6,7,0,37,29,0,11,23,0,Rural,0
1090078,56.23,8,26,0,1,1,0,11,0,0,Rural,0
1090079,147.4515,37,224,6,122,37,0,7,31,0,Rural,0
1090084,57.705,2,37,0,54,25,0,7,38,1,Urban,0
1090085,52.725,7,52,0,45,13,0,9,47,1,Town,0
1090092,10.585,1,4,0,10,4,0,9,29,0,Rural,0
1090096,111.555,8,65,0,39,43,0,7,29,0,Urban,0
1090104,208.422,9,97,0,132,53,0,11,23,1,Rural,0
1090108,129.415,36,136,0,62,19,0,11,0,0,Town,0
1090110,147.5955,11,47,0,51,23,0,7,47,1,Rural,0
1090114,52.11,12,20,0,3,0,0,11,61,0,Town,0
1090116,92.42,2,7,0,10,5,0,9,0,0,Rural,0
1090120,70.665,6,77,1,99,40,0,9,0,0,Rural,0
1090121,46.665,5,11,0,25,18,0,9,0,0,Rural,0
1090122,97.11,6,21,0,28,9,0,9,43,0,Rural,0
1090129,48.07,4,15,0,17,0,0,9,50,1,Rural,0
1090131,57.135,2,13,0,18,1,0,9,0,0,Rural,0
1090137,87.66,3,84,0,52,8,0,7,0,0,Rural,0
1090138,84.96,3,11,0,10,3,0,9,47,1,Urban,0
1090152,35.6,0,9,0,10,2,0,11,59,0,Rural,0
1090153,80.07,0,6,0,28,1,0,11,29,0,Urban,0
1090154,10.095,1,4,0,11,3,0,7,0,0,Urban,0
1090158,75.865,5,28,0,20,14,0,7,43,0,Town,0
1090159,137.0295,13,204,1,74,10,0,9,76,0,Rural,0
1090165,67.64,4,23,0,14,1,0,7,0,0,Rural,0
1090171,49.34,3,20,0,9,10,0,7,41,0,Rural,0
1090173,34.47,1,4,1,6,1,0,7,41,1,Urban,0
1090186,38.54,0,15,0,6,17,0,7,50,0,Rural,0
1090193,75.295,15,62,1,24,2,0,11,41,0,Rural,0
1090194,107.285,21,194,5,202,117,0,9,25,0,Urban,0
1090205,88.905,12,31,0,90,8,0,11,0,0,Town,0
1090209,34.47,5,71,0,4,6,0,11,43,0,Urban,0
1090214,54.41,5,22,0,30,5,0,7,34,0,Urban,0
1090215,9.95,2,9,0,2,1,0,7,0,0,Urban,0
1090219,35.715,3,18,0,5,1,0,9,29,0,Rural,0
1090222,36.935,4,22,0,3,9,0,7,0,0,Urban,0
1090228,35.395,2,3,0,4,1,0,11,31,1,Rural,0
1090230,77.65,24,58,1,45,15,0,11,36,1,Rural,0
1090236,10.095,0,2,0,17,3,0,11,22,0,Rural,0
1090240,41.93,2,1,0,12,0,0,9,47,0,Rural,0
1090243,105.025,15,25,0,54,4,0,9,29,0,Urban,0
1090246,33.725,2,12,0,2,0,0,7,38,1,Rural,0
1090271,63.035,9,46,1,49,24,0,9,47,1,Rural,0
1090276,19.695,0,2,1,0,0,0,9,29,1,Town,0
1090281,35.29,25,209,0,104,34,0,7,36,1,Rural,0
1090286,142.595,5,128,6,19,14,0,11,0,0,Rural,0
1090288,65.745,4,76,0,16,0,0,9,31,0,Rural,0
1090289,67.105,2,38,0,29,1,0,9,50,1,Rural,0
1090291,65.46,29,5,1,113,9,0,7,0,0,Rural,0
1090297,50.23,3,26,0,6,0,0,11,27,1,Rural,0
1090299,105.595,4,63,0,53,41,0,7,0,0,Town,0
1090301,47.235,5,32,1,25,3,0,11,0,0,Rural,0
1090302,53.05,1,23,1,33,6,0,11,43,1,Urban,0
1090303,59.81,13,50,0,59,25,0,9,32,0,Town,0
1090304,78.745,31,29,0,30,7,0,7,23,0,Rural,0
1090310,67.875,6,52,4,38,1,0,7,50,0,Rural,0
1090315,60.38,10,35,0,58,20,0,11,38,1,Rural,0
1090321,42.71,3,11,5,25,13,0,7,0,0,Rural,0
1090323,47.065,30,126,1,157,75,0,9,20,0,Rural,0
1090328,87.64,10,31,0,2,0,0,9,25,0,Town,0
1090342,73.88,2,76,1,4,0,0,7,0,0,Rural,0
1090352,88.04,5,18,0,11,17,0,9,0,0,Urban,0
1090362,38.505,1,18,0,8,5,0,9,27,0,Rural,0
1090368,137.045,20,58,0,17,0,0,11,36,0,Rural,0
1090369,148.595,5,39,0,54,19,0,11,0,0,Rural,0
1090378,9.85,1,5,0,41,27,0,11,0,0,Urban,0
1090379,33.98,5,20,0,15,3,0,9,0,0,Rural,0
1090383,34.805,1,15,0,14,10,0,7,23,0,Rural,0
1090384,57.17,4,15,0,1,1,0,11,0,0,Rural,0
1090388,102.025,18,181,1,95,33,0,11,50,1,Town,0
1090391,109.18,5,99,0,78,17,0,9,45,0,Town,0
1090392,83.98,12,41,2,47,17,0,9,41,1,Urban,0
1090402,114.88,5,14,0,7,0,0,11,45,0,Urban,0
1090407,29.545,1,1,0,0,0,0,9,54,0,Urban,0
1090411,25.995,1,19,0,19,3,0,9,40,0,Urban,0
1090417,31.55,5,29,1,7,3,0,9,25,1,Urban,0
1090422,45.115,1,7,0,6,3,0,11,0,0,Urban,0
1090423,34.75,1,3,0,4,0,0,9,0,0,Rural,0
1090431,39,5,16,0,15,0,0,9,0,0,Rural,0
1090433,16.435,0,0,0,0,0,0,11,32,1,Rural,0
1090442,93.27,12,197,2,100,42,0,9,0,0,Rural,0
1090453,96.48,7,30,0,33,7,0,9,29,0,Rural,0
1090456,28.22,4,24,0,48,29,0,7,0,0,Rural,0
1090462,108.41,28,74,0,14,0,0,11,0,0,Rural,0
1090468,45.435,12,66,4,24,0,0,7,0,0,Rural,0
1090472,36.29,2,26,0,25,8,0,7,23,0,Rural,0
1090475,73.495,4,42,3,32,17,0,11,0,0,Rural,0
1090477,61.995,6,13,0,1,0,0,7,0,0,Rural,0
1090479,49.785,3,96,0,37,7,0,7,27,0,Rural,0
1090482,85.455,5,54,0,22,6,0,9,25,1,Town,0
1090485,53.23,2,34,0,8,0,0,11,27,0,Town,0
1090486,74.545,7,3,1,15,5,0,9,0,0,Rural,0
1090488,60.51,2,58,0,13,7,0,9,0,0,Rural,0
1090492,57.13,3,33,0,8,7,0,11,47,0,Urban,0
1090498,8.565,1,6,1,2,3,0,11,27,1,Rural,0
1090504,48.16,9,36,0,56,6,0,7,0,0,Rural,0
1090511,102.525,9,226,2,21,31,0,11,49,0,Town,0
1090512,73.4,3,68,0,69,28,0,9,54,1,Rural,0
1090519,10.095,3,22,0,27,7,0,11,41,1,Rural,0
1090521,61.225,0,15,0,1,1,0,9,49,1,Rural,0
1090523,34.47,0,5,0,1,0,0,9,0,0,Urban,0
1090528,85.72,5,25,0,8,0,0,9,32,1,Rural,0
1090536,38.02,8,31,0,16,14,0,9,0,0,Urban,0
1090537,12.02,4,14,0,14,3,0,9,43,1,Town,0
1090542,37.495,0,16,0,4,0,0,7,23,0,Rural,0
1090543,51.455,5,44,0,20,1,0,7,32,0,Rural,0
1090544,34.47,1,7,0,7,0,0,9,50,0,Rural,0
1090546,39.185,4,79,1,11,2,0,9,0,0,Rural,0
1090548,24.31,0,0,0,0,0,0,9,41,0,Rural,0
1090551,57.2,1,44,0,10,3,0,9,31,0,Rural,0
1090555,9.85,4,12,0,8,3,0,7,0,0,Urban,0
1090559,89.285,16,50,2,42,2,0,7,31,0,Urban,0
1090564,9.85,1,7,0,16,5,0,11,45,1,Town,0
1090576,34.505,2,16,0,20,11,0,7,0,1,Rural,0
1090578,84.27,3,55,0,49,57,0,7,34,0,Rural,0
1090586,49.245,2,6,0,16,2,0,7,45,1,Rural,0
1090587,40.04,3,47,0,12,0,0,11,38,0,Town,0
1090592,53.28,20,44,0,23,6,0,11,0,1,Rural,0
1090595,34.47,1,12,0,10,9,0,7,43,0,Rural,0
1090604,72.375,16,51,0,36,53,0,9,0,0,Town,0
1090607,39.11,1,4,0,3,0,0,11,0,0,Rural,0
1090611,86.825,0,96,0,45,4,0,9,0,0,Rural,0
1090617,41.705,1,8,0,9,1,0,9,40,1,Rural,0
1090623,103.885,5,46,0,36,8,0,11,0,0,Urban,0
1090626,53.28,0,0,0,0,0,0,10,25,1,Urban,0
1090627,88.985,29,75,5,7,21,0,11,0,0,Rural,0
1090629,44.44,12,84,0,92,32,0,7,0,0,Urban,0
1090631,42.84,21,58,1,42,24,0,9,27,1,Urban,0
1090632,39.625,1,17,0,9,4,0,9,0,0,Rural,0
1090641,64.745,6,51,0,55,33,0,7,0,0,Town,0
1090645,68.94,3,33,0,10,2,0,11,49,0,Rural,0
